Date,MWh,Min_temp,Max_temp,Avg_temp
2023-04-30,343546,12.5,14.7,13.6
2023-05-01,354241,12.4,15.5,13.95
2023-05-02,362066,10.2,13.2,11.7
2023-05-03,362991,9.2,12.3,10.75
2023-05-04,364282,10.0,14.2,12.1
2023-05-05,347953,11.4,16.9,14.149999999999999
2023-05-06,317453,14.0,20.8,17.4
2023-05-07,319256,16.1,23.6,19.85
2023-05-08,351217,17.9,23.5,20.7
2023-05-09,343182,13.9,19.1,16.5
2023-05-10,343723,14.1,21.0,17.55
2023-05-11,357481,17.6,25.2,21.4
2023-05-12,382667,20.9,29.3,25.1
2023-05-13,361318,21.8,27.2,24.5
2023-05-14,321480,17.4,22.7,20.049999999999997
2023-05-15,353202,17.3,25.1,21.200000000000003
2023-05-16,365366,20.1,27.5,23.8
2023-05-17,349076,14.9,18.5,16.7
2023-05-18,341869,10.9,14.0,12.45
2023-05-19,347304,14.6,19.3,16.95
2023-05-20,340257,15.6,17.4,16.5
2023-05-21,321377,17.1,21.6,19.35
2023-05-22,357179,16.6,22.8,19.700000000000003
2023-05-23,355234,14.3,19.2,16.75
2023-05-24,359851,15.4,21.7,18.55
2023-05-25,344406,14.5,19.0,16.75
2023-05-26,344498,15.9,22.0,18.95
2023-05-27,327519,16.9,24.1,20.5
2023-05-28,331256,17.5,23.4,20.45
2023-05-29,346952,18.3,24.5,21.4
2023-05-30,373798,15.4,20.1,17.75
2023-05-31,389761,15.9,22.4,19.15
2023-06-01,421942,19.3,27.2,23.25
2023-06-02,448046,22.1,30.5,26.3
2023-06-03,368122,18.1,19.9,19.0
2023-06-04,323676,15.3,21.2,18.25
2023-06-05,362634,17.6,23.8,20.700000000000003
2023-06-06,373060,19.3,25.6,22.450000000000003
2023-06-07,364924,18.6,24.9,21.75
2023-06-08,368385,16.6,22.2,19.4
2023-06-09,365957,16.7,22.6,19.65
2023-06-10,345925,18.9,26.1,22.5
2023-06-11,368404,21.0,26.9,23.95
2023-06-12,417727,20.7,23.8,22.25
2023-06-13,403232,20.8,26.2,23.5
2023-06-14,398769,18.3,24.5,21.4
2023-06-15,393562,20.2,26.0,23.1
2023-06-16,399818,19.0,25.6,22.3
2023-06-17,358573,19.8,25.2,22.5
2023-06-18,362553,21.2,26.3,23.75
2023-06-19,407913,20.3,25.0,22.65
2023-06-20,419516,19.3,23.3,21.3
2023-06-21,403538,18.6,22.7,20.65
2023-06-22,397641,17.9,20.8,19.35
2023-06-23,419329,19.6,22.7,21.15
2023-06-24,415226,21.4,25.5,23.45
2023-06-25,436926,22.8,28.3,25.55
2023-06-26,469876,21.6,25.3,23.450000000000003
2023-06-27,450807,21.5,26.1,23.8
2023-06-28,447233,22.6,28.4,25.5
2023-06-29,442343,22.1,28.4,25.25
2023-06-30,460167,22.8,29.0,25.9
2023-07-01,439545,22.3,26.7,24.5
2023-07-02,451059,24.2,31.0,27.6
2023-07-03,497472,25.3,30.9,28.1
2023-07-04,471224,24.5,29.2,26.85
2023-07-05,536105,26.1,32.1,29.1
2023-07-06,563299,25.8,31.1,28.450000000000003
2023-07-07,543441,25.0,29.5,27.25
2023-07-08,494545,25.2,29.4,27.299999999999997
2023-07-09,475684,23.0,26.7,24.85
2023-07-10,496838,24.1,28.5,26.3
2023-07-11,502830,24.6,31.5,28.05
2023-07-12,532334,26.5,32.8,29.65
2023-07-13,547632,26.7,31.7,29.2
2023-07-14,518623,24.2,28.0,26.1
2023-07-15,507765,24.5,29.3,26.9
2023-07-16,497093,23.8,25.8,24.8
2023-07-17,541307,25.3,31.6,28.450000000000003
2023-07-18,526145,24.7,29.4,27.049999999999997
2023-07-19,490114,22.8,27.3,25.05
2023-07-20,501495,23.9,28.3,26.1
2023-07-21,502012,24.1,29.3,26.700000000000003
2023-07-22,449553,23.3,28.2,25.75
2023-07-23,455533,23.7,29.9,26.799999999999997
2023-07-24,506188,24.1,28.5,26.3
2023-07-25,506807,23.0,28.5,25.75
2023-07-26,517627,23.7,29.9,26.799999999999997
2023-07-27,567010,27.0,33.7,30.35
2023-07-28,577616,27.4,34.0,30.7
2023-07-29,529835,27.6,33.7,30.650000000000002
2023-07-30,414495,21.8,26.1,23.950000000000003
2023-07-31,446976,22.5,29.3,25.9
2023-08-01,435324,21.7,26.8,24.25
2023-08-02,427096,20.7,27.5,24.1
2023-08-03,445878,21.3,26.1,23.700000000000003
2023-08-04,459470,22.9,27.3,25.1
2023-08-05,437452,24.2,30.5,27.35
2023-08-06,434358,24.0,29.7,26.85
2023-08-07,493552,24.0,27.5,25.75
2023-08-08,472963,23.7,26.9,25.299999999999997
2023-08-09,469883,24.2,29.3,26.75
2023-08-10,465105,21.8,25.3,23.55
2023-08-11,457084,23.1,29.0,26.05
2023-08-12,444920,22.5,27.9,25.2
2023-08-13,460411,25.1,30.5,27.8
2023-08-14,487917,24.3,30.7,27.5
2023-08-15,481777,23.8,26.8,25.3
2023-08-16,480007,22.7,26.4,24.549999999999997
2023-08-17,479408,22.7,25.5,24.1
2023-08-18,451794,23.5,26.7,25.1
2023-08-19,382469,20.5,26.2,23.35
2023-08-20,409987,22.4,29.7,26.049999999999997
2023-08-21,495605,24.8,30.9,27.85
2023-08-22,440861,21.9,25.9,23.9
2023-08-23,424054,20.2,25.3,22.75
2023-08-24,430894,21.1,24.2,22.65
2023-08-25,452775,23.2,27.8,25.5
2023-08-26,444657,24.5,30.0,27.25
2023-08-27,419960,23.0,28.1,25.55
2023-08-28,444158,21.4,24.8,23.1
2023-08-29,459067,22.4,27.4,24.9
2023-08-30,459840,24.2,29.4,26.799999999999997
2023-08-31,404950,20.3,24.9,22.6
2023-09-01,390399,18.7,24.2,21.45
2023-09-02,379217,19.5,26.7,23.1
2023-09-03,438201,25.0,32.1,28.55
2023-09-04,495882,26.7,33.6,30.15
2023-09-05,567735,27.9,35.1,31.5
2023-09-06,590859,28.7,35.7,32.2
2023-09-07,583530,27.5,35.0,31.25
2023-09-08,531312,24.9,31.5,28.2
2023-09-09,484367,23.5,29.0,26.25
2023-09-10,450864,21.7,24.3,23.0
2023-09-11,480290,22.6,27.4,25.0
2023-09-12,469119,22.8,28.7,25.75
2023-09-13,462646,22.1,26.4,24.25
2023-09-14,416021,20.1,24.8,22.450000000000003
2023-09-15,371734,17.1,21.2,19.15
2023-09-16,347287,18.8,24.2,21.5
2023-09-17,356750,18.1,24.0,21.05
2023-09-18,401057,18.7,21.3,20.0
2023-09-19,379157,17.7,23.2,20.45
2023-09-20,372949,17.0,23.3,20.15
2023-09-21,371396,16.6,22.6,19.6
2023-09-22,368390,17.0,22.2,19.6
2023-09-23,347082,14.9,15.9,15.4
2023-09-24,347665,17.0,19.6,18.3
2023-09-25,369004,15.9,17.1,16.5
2023-09-26,362953,15.0,16.8,15.9
2023-09-27,351547,13.5,17.5,15.5
2023-09-28,358569,14.1,18.5,16.3
2023-09-29,371057,14.9,16.9,15.899999999999999
2023-09-30,343517,16.1,21.5,18.8
2023-10-01,342239,18.7,24.8,21.75
2023-10-02,386038,19.6,25.2,22.4
2023-10-03,398934,19.0,27.2,23.1
2023-10-04,421794,19.8,27.6,23.700000000000003
2023-10-05,407490,17.7,23.8,20.75
2023-10-06,409244,19.6,22.2,20.9
2023-10-07,362531,16.9,20.4,18.65
2023-10-08,324694,12.6,16.7,14.649999999999999
2023-10-09,352285,11.3,15.4,13.350000000000001
2023-10-10,362268,13.1,17.8,15.45
2023-10-11,364173,13.8,20.5,17.15
2023-10-12,360176,13.6,20.8,17.2
2023-10-13,354007,12.6,17.4,15.0
2023-10-14,347869,10.3,11.7,11.0
2023-10-15,336784,11.9,16.4,14.149999999999999
2023-10-16,365421,11.4,17.5,14.45
2023-10-17,367636,12.0,16.6,14.3
2023-10-18,370005,11.9,17.0,14.45
2023-10-19,362798,12.5,17.8,15.15
2023-10-20,372367,15.0,17.1,16.05
2023-10-21,347420,14.3,17.5,15.9
2023-10-22,341587,11.3,13.7,12.5
2023-10-23,364232,10.4,15.9,13.15
2023-10-24,367799,10.4,17.5,13.95
2023-10-25,368089,14.1,21.8,17.95
2023-10-26,372609,16.8,25.7,21.25
2023-10-27,372224,17.3,24.4,20.85
2023-10-28,354555,20.4,26.8,23.6
2023-10-29,350128,12.5,16.0,14.25
2023-10-30,381897,13.6,18.9,16.25
2023-10-31,376276,8.9,10.4,9.65
2023-11-01,391850,6.5,9.5,8.0
2023-11-02,393357,4.1,9.5,6.8
2023-11-03,376754,6.3,12.9,9.6
2023-11-04,353806,8.4,14.8,11.600000000000001
2023-11-05,356806,10.2,16.8,13.5
2023-11-06,380687,7.8,11.9,9.85
2023-11-07,377906,13.7,20.1,16.9
2023-11-08,383652,7.2,10.6,8.9
2023-11-09,393383,9.0,15.1,12.05
2023-11-10,386341,7.9,10.5,9.2
2023-11-11,363503,7.0,12.0,9.5
2023-11-12,369083,2.7,6.9,4.800000000000001
2023-11-13,402867,2.9,8.7,5.8
2023-11-14,397633,5.9,11.0,8.45
2023-11-15,390690,4.7,10.6,7.65
2023-11-16,379487,8.6,17.6,13.100000000000001
2023-11-17,376382,11.4,19.3,15.350000000000001
2023-11-18,353161,9.8,13.0,11.4
2023-11-19,361956,5.8,12.2,9.0
2023-11-20,398738,3.0,6.9,4.95
2023-11-21,422208,3.6,8.2,5.8999999999999995
2023-11-22,399455,11.0,14.2,12.6
2023-11-23,357208,7.8,11.0,9.4
2023-11-24,374717,5.0,9.6,7.3
2023-11-25,385287,0.2,4.0,2.1
2023-11-26,381840,4.0,10.3,7.15
2023-11-27,402302,7.2,12.6,9.9
2023-11-28,431182,0.7,3.7,2.2
2023-11-29,441816,-1.4,2.4,0.5
2023-11-30,414521,2.8,9.4,6.1
2023-12-01,410305,4.8,7.6,6.199999999999999
2023-12-02,378264,8.6,16.0,12.3
2023-12-03,381390,8.3,9.9,9.100000000000001
2023-12-04,403910,7.1,10.7,8.899999999999999
2023-12-05,420938,3.6,6.4,5.0
2023-12-06,431962,1.3,4.8,3.05
2023-12-07,442171,0.0,3.3,1.65
2023-12-08,412205,2.8,8.9,5.85
2023-12-09,373711,6.5,13.3,9.9
2023-12-10,376182,11.6,16.8,14.2
2023-12-11,419515,5.7,13.9,9.8
2023-12-12,416767,1.9,6.0,3.95
2023-12-13,422306,2.8,7.3,5.05
2023-12-14,429718,0.3,4.4,2.35
2023-12-15,406664,4.2,12.3,8.25
2023-12-16,376701,5.8,11.3,8.55
2023-12-17,380944,9.3,12.9,11.100000000000001
2023-12-18,403894,11.4,15.4,13.4
2023-12-19,428070,2.7,5.9,4.300000000000001
2023-12-20,435155,1.1,7.4,4.25
2023-12-21,429908,0.7,4.2,2.45
2023-12-22,436126,-2.3,2.5,0.10000000000000009
2023-12-23,411441,0.4,5.8,3.1
2023-12-24,384835,4.1,8.5,6.3
2023-12-25,360649,5.7,11.4,8.55
2023-12-26,391138,4.6,7.5,6.05
2023-12-27,394055,6.7,8.8,7.75
2023-12-28,389848,9.7,11.5,10.6
2023-12-29,384132,9.3,13.2,11.25
2023-12-30,382382,5.1,7.8,6.449999999999999
2023-12-31,390049,2.6,6.3,4.45
2024-01-01,387760,3.3,7.4,5.35
2024-01-02,423513,-0.2,5.5,2.65
2024-01-03,427709,1.2,7.5,4.35
2024-01-04,430238,1.8,6.6,4.2
2024-01-05,443452,-2.0,2.9,0.44999999999999996
2024-01-06,426204,-1.3,2.5,0.6
2024-01-07,418058,1.3,2.3,1.7999999999999998
2024-01-08,429591,1.2,6.1,3.65
2024-01-09,435703,3.0,12.4,7.7
2024-01-10,410623,9.0,13.6,11.3
2024-01-11,416354,4.3,7.9,6.1
2024-01-12,406979,3.8,7.9,5.85
2024-01-13,389538,8.9,14.4,11.65
2024-01-14,411754,-0.1,6.1,3.0
2024-01-15,450200,-3.7,-1.0,-2.35
2024-01-16,470943,-3.0,-1.1,-2.05
2024-01-17,461496,-6.7,-4.4,-5.550000000000001
2024-01-18,483811,-3.7,0.2,-1.75
2024-01-19,475271,-2.7,-1.1,-1.9000000000000001
2024-01-20,473397,-6.3,-3.6,-4.95
2024-01-21,463436,-5.2,-1.4,-3.3
2024-01-22,468156,-2.7,3.4,0.34999999999999987
2024-01-23,446742,0.8,4.3,2.55
2024-01-24,434340,2.6,5.3,3.95
2024-01-25,411051,8.6,11.1,9.85
2024-01-26,415228,5.9,8.1,7.0
2024-01-27,391839,5.1,8.3,6.7
2024-01-28,404502,3.1,4.0,3.55
2024-01-29,438516,2.7,5.6,4.15
2024-01-30,442912,0.2,4.1,2.15
2024-01-31,435711,1.9,4.2,3.05
2024-02-01,427766,2.0,8.8,5.4
2024-02-02,422726,3.5,5.8,4.65
2024-02-03,394338,0.9,5.8,3.35
2024-02-04,388873,0.7,7.3,4.0
2024-02-05,418621,0.7,6.8,3.75
2024-02-06,423078,-0.5,5.4,2.45
2024-02-07,419883,1.3,7.9,4.6000000000000005
2024-02-08,403921,1.9,9.8,5.8500000000000005
2024-02-09,390065,5.0,11.1,8.05
2024-02-10,366403,8.0,15.6,11.8
2024-02-11,375216,6.6,8.8,7.7
2024-02-12,408515,3.7,8.9,6.300000000000001
2024-02-13,427326,0.7,3.2,1.9500000000000002
2024-02-14,436800,-2.2,0.1,-1.05
2024-02-15,441473,-1.2,2.6,0.7000000000000001
2024-02-16,426724,1.1,4.8,2.95
2024-02-17,421321,-1.2,2.0,0.4
2024-02-18,418952,-2.2,4.7,1.25
2024-02-19,415805,-0.6,3.9,1.65
2024-02-20,428184,-2.9,2.1,-0.3999999999999999
2024-02-21,418196,-1.4,4.3,1.45
2024-02-22,416491,0.8,6.6,3.6999999999999997
2024-02-23,401186,4.3,8.0,6.15
2024-02-24,388729,2.0,5.3,3.65
2024-02-25,393214,-2.4,3.8,0.7
2024-02-26,395371,3.1,11.2,7.1499999999999995
2024-02-27,385408,7.4,13.7,10.55
2024-02-28,396623,13.4,16.9,15.149999999999999
2024-02-29,421602,0.8,6.5,3.65
2024-03-01,402317,0.6,5.7,3.15
2024-03-02,386945,6.4,9.9,8.15
2024-03-03,351663,11.4,18.5,14.95
2024-03-04,367679,8.0,14.1,11.05
2024-03-05,384689,6.3,8.2,7.25
2024-03-06,389117,6.9,9.6,8.25
2024-03-07,381120,9.5,12.4,10.95
2024-03-08,367479,5.8,12.2,9.0
2024-03-09,379781,5.0,7.7,6.35
2024-03-10,359499,7.0,10.6,8.8
2024-03-11,396162,4.8,9.9,7.35
2024-03-12,368076,9.0,17.3,13.15
2024-03-13,359800,8.5,15.2,11.85
2024-03-14,357131,11.4,21.0,16.2
2024-03-15,366545,14.7,21.4,18.049999999999997
2024-03-16,335411,9.1,14.1,11.6
2024-03-17,336793,10.7,15.6,13.149999999999999
2024-03-18,382298,6.5,9.0,7.75
2024-03-19,393405,3.3,7.3,5.3
2024-03-20,397710,5.7,11.7,8.7
2024-03-21,410406,0.6,5.3,2.9499999999999997
2024-03-22,415370,0.7,5.4,3.0500000000000003
2024-03-23,401240,5.5,9.8,7.65
2024-03-24,374124,2.4,8.4,5.4
2024-03-25,383981,3.8,10.0,6.9
2024-03-26,385561,5.4,9.7,7.55
2024-03-27,383448,7.2,10.7,8.95
2024-03-28,385640,8.3,10.5,9.4
2024-03-29,368971,7.2,12.4,9.8
2024-03-30,344454,7.9,14.4,11.15
2024-03-31,324834,10.2,16.0,13.1
2024-04-01,367507,8.2,12.4,10.3
2024-04-02,387097,7.1,8.7,7.8999999999999995
2024-04-03,407045,5.5,6.7,6.1
2024-04-04,397689,5.4,9.0,7.2
2024-04-05,388378,5.2,9.3,7.25
2024-04-06,356074,6.6,11.3,8.95
2024-04-07,331645,6.9,14.1,10.5
2024-04-08,359559,8.7,17.8,13.25
2024-04-09,346768,13.9,23.8,18.85
2024-04-10,355212,12.0,15.7,13.85
2024-04-11,365841,12.2,16.9,14.549999999999999
2024-04-12,362000,15.3,19.4,17.35
2024-04-13,348744,9.4,11.9,10.65
2024-04-14,335281,14.0,22.0,18.0
2024-04-15,350306,18.0,24.5,21.25
2024-04-16,339492,14.1,20.3,17.2
2024-04-17,356408,10.4,15.4,12.9
2024-04-18,374256,8.3,9.1,8.7
2024-04-19,358950,8.3,13.0,10.65
2024-04-20,332701,12.7,19.9,16.299999999999997
2024-04-21,338783,7.4,11.8,9.600000000000001
2024-04-22,342465,8.5,14.8,11.65
2024-04-23,342348,9.0,14.6,11.8
2024-04-24,355440,13.3,21.2,17.25
2024-04-25,343892,7.4,12.1,9.75
2024-04-26,339869,7.8,14.3,11.05
2024-04-27,326116,8.8,14.3,11.55
2024-04-28,325176,15.1,22.6,18.85
2024-04-29,367015,19.6,28.1,23.85
2024-04-30,357614,15.2,22.7,18.95
2024-05-01,350558,15.2,24.5,19.85
2024-05-02,349936,18.1,27.6,22.85
2024-05-03,341940,13.4,17.0,15.2
2024-05-04,322139,11.3,16.3,13.8
2024-05-05,337959,10.4,11.8,11.100000000000001
2024-05-06,350571,16.5,22.4,19.45
2024-05-07,351355,18.9,25.9,22.4
2024-05-08,377331,22.8,30.6,26.700000000000003
2024-05-09,361010,17.2,20.8,19.0
2024-05-10,355509,10.4,14.8,12.600000000000001
2024-05-11,318881,11.2,16.3,13.75
2024-05-12,322479,10.3,13.2,11.75
2024-05-13,347954,12.7,19.8,16.25
2024-05-14,354711,16.1,22.3,19.200000000000003
2024-05-15,367413,15.5,19.5,17.5
2024-05-16,363810,16.3,18.8,17.55
2024-05-17,358677,17.2,22.4,19.799999999999997
2024-05-18,336962,16.4,22.6,19.5
2024-05-19,336057,16.5,23.1,19.8
2024-05-20,377636,16.1,23.6,19.85
2024-05-21,408914,18.9,26.9,22.9
2024-05-22,434377,21.8,28.3,25.05
2024-05-23,424937,22.5,26.9,24.7
2024-05-24,414012,22.3,29.1,25.700000000000003
2024-05-25,375230,19.4,25.8,22.6
2024-05-26,382548,19.8,25.8,22.8
2024-05-27,398974,19.0,22.3,20.65
2024-05-28,415978,21.8,26.9,24.35
2024-05-29,393945,18.8,24.9,21.85
2024-05-30,368523,17.4,21.5,19.45
2024-05-31,365780,18.4,24.8,21.6
2024-06-01,360183,20.6,27.9,24.25
2024-06-02,378133,20.8,27.1,23.950000000000003
2024-06-03,448343,23.4,29.8,26.6
2024-06-04,455096,20.6,25.4,23.0
2024-06-05,461009,20.1,26.0,23.05
2024-06-06,475275,22.9,27.5,25.2
2024-06-07,437779,22.8,28.3,25.55
2024-06-08,379216,20.2,25.1,22.65
2024-06-09,372919,20.2,25.2,22.7
2024-06-10,397209,19.2,24.2,21.7
2024-06-11,396022,18.7,23.1,20.9
2024-06-12,400073,19.7,25.6,22.65
2024-06-13,437863,21.6,28.8,25.200000000000003
2024-06-14,460500,23.0,29.4,26.2
2024-06-15,392856,21.6,27.2,24.4
2024-06-16,373330,19.0,23.8,21.4
2024-06-17,472702,22.6,29.3,25.950000000000003
2024-06-18,528597,24.8,29.7,27.25
2024-06-19,543998,24.7,30.9,27.799999999999997
2024-06-20,560371,26.2,33.2,29.700000000000003
2024-06-21,569747,27.7,35.3,31.5
2024-06-22,535052,26.9,34.4,30.65
2024-06-23,528587,29.1,36.1,32.6
2024-06-24,487872,25.1,27.0,26.05
2024-06-25,488333,26.2,33.6,29.9
2024-06-26,525513,28.2,35.6,31.9
2024-06-27,474388,25.0,30.2,27.6
2024-06-28,413704,20.0,25.2,22.6
2024-06-29,428966,22.9,26.7,24.799999999999997
2024-06-30,459818,26.1,33.2,29.650000000000002
2024-07-01,431153,21.7,26.7,24.2
2024-07-02,442764,22.5,28.5,25.5
2024-07-03,464048,22.6,27.9,25.25
2024-07-04,468304,24.6,30.3,27.450000000000003
2024-07-05,535062,26.7,32.0,29.35
2024-07-06,524043,27.9,33.0,30.45
2024-07-07,521388,27.7,32.4,30.049999999999997
2024-07-08,575041,26.8,32.8,29.799999999999997
2024-07-09,584881,26.8,30.8,28.8
2024-07-10,596679,27.9,31.9,29.9
2024-07-11,560345,27.8,34.3,31.049999999999997
2024-07-12,537021,25.0,29.3,27.15
2024-07-13,514810,25.2,30.6,27.9
2024-07-14,519002,26.8,31.2,29.0
2024-07-15,582246,28.6,35.0,31.8
2024-07-16,592567,28.7,35.0,31.85
2024-07-17,572022,27.2,31.9,29.549999999999997
2024-07-18,523047,25.5,30.7,28.1
2024-07-19,474958,23.6,28.7,26.15
2024-07-20,457240,23.9,28.6,26.25
2024-07-21,482653,25.7,31.2,28.45
2024-07-22,526457,24.5,28.2,26.35
2024-07-23,515697,24.4,29.4,26.9
2024-07-24,522291,24.4,29.3,26.85
2024-07-25,504415,24.9,30.5,27.7
2024-07-26,459510,23.7,29.2,26.45
2024-07-27,446802,24.1,29.8,26.950000000000003
2024-07-28,457041,24.3,31.3,27.8
2024-07-29,512723,24.8,29.3,27.05
2024-07-30,549083,26.1,31.9,29.0
2024-07-31,565967,25.8,31.8,28.8
2024-08-01,578337,27.4,34.7,31.05
2024-08-02,580016,27.1,32.8,29.95
2024-08-03,536896,26.7,32.9,29.799999999999997
2024-08-04,501763,24.3,28.1,26.200000000000003
2024-08-05,544649,26.5,31.8,29.15
2024-08-06,537462,25.6,32.4,29.0
2024-08-07,448992,20.9,22.5,21.7
2024-08-08,437163,20.5,23.2,21.85
2024-08-09,498953,24.6,28.3,26.450000000000003
2024-08-10,459300,25.1,29.3,27.200000000000003
2024-08-11,421810,22.9,27.3,25.1
2024-08-12,436269,21.7,26.2,23.95
2024-08-13,436644,21.4,26.9,24.15
2024-08-14,465624,22.8,28.3,25.55
2024-08-15,480985,23.8,30.1,26.950000000000003
2024-08-16,492956,23.9,30.2,27.049999999999997
2024-08-17,462051,23.2,26.3,24.75
2024-08-18,454911,22.6,25.5,24.05
2024-08-19,477779,22.7,28.3,25.5
2024-08-20,401830,18.9,22.3,20.6
2024-08-21,382126,17.7,22.5,20.1
2024-08-22,389306,18.7,24.4,21.549999999999997
2024-08-23,407431,20.4,27.3,23.85
2024-08-24,405102,21.8,29.7,25.75
2024-08-25,425264,22.8,30.0,26.4
2024-08-26,475589,23.1,29.7,26.4
2024-08-27,487564,23.1,29.7,26.4
2024-08-28,539447,27.0,34.0,30.5
2024-08-29,475354,23.1,26.8,24.950000000000003
2024-08-30,437924,20.5,23.7,22.1
2024-08-31,429079,21.5,25.6,23.55
2024-09-01,436966,24.0,28.9,26.45
2024-09-02,394828,21.6,26.0,23.8
2024-09-03,382423,17.5,22.8,20.15
2024-09-04,392797,18.2,24.9,21.549999999999997
2024-09-05,401446,18.7,25.4,22.049999999999997
2024-09-06,415105,19.8,26.3,23.05
2024-09-07,387435,19.6,24.3,21.950000000000003
2024-09-08,338759,16.2,21.6,18.9
2024-09-09,377879,17.8,24.8,21.3
2024-09-10,388966,19.3,25.9,22.6
2024-09-11,389353,18.3,25.3,21.8
2024-09-12,408416,19.3,26.1,22.700000000000003
2024-09-13,420936,19.7,27.2,23.45
2024-09-14,411903,21.6,29.4,25.5
2024-09-15,404636,20.7,27.9,24.299999999999997
2024-09-16,415597,18.7,25.5,22.1
2024-09-17,422263,19.9,27.0,23.45
2024-09-18,421286,20.4,23.6,22.0
2024-09-19,434128,22.5,29.5,26.0
2024-09-20,429269,21.8,27.5,24.65
2024-09-21,387404,20.1,26.9,23.5
2024-09-22,372482,18.6,25.1,21.85
2024-09-23,389014,17.0,20.9,18.95
2024-09-24,376808,17.2,20.0,18.6
2024-09-25,384115,17.7,20.5,19.1
2024-09-26,406784,20.1,23.1,21.6
2024-09-27,393654,20.2,22.1,21.15
2024-09-28,368122,17.7,19.8,18.75
2024-09-29,360454,17.0,18.4,17.7
2024-09-30,380784,17.9,22.7,20.299999999999997
2024-10-01,378816,17.3,22.0,19.65
2024-10-02,374092,16.1,20.5,18.3
2024-10-03,369088,17.7,22.1,19.9
2024-10-04,370991,17.3,23.2,20.25
2024-10-05,346119,18.5,23.8,21.15
2024-10-06,337242,15.8,21.6,18.700000000000003
2024-10-07,375050,18.4,23.4,20.9
2024-10-08,358371,15.3,20.7,18.0
2024-10-09,328198,14.7,20.0,17.35
2024-10-10,360125,12.1,17.8,14.95
2024-10-11,354992,13.3,20.9,17.1
2024-10-12,327886,17.3,22.9,20.1
2024-10-13,349858,16.5,23.4,19.95
2024-10-14,373774,13.4,19.3,16.35
2024-10-15,370140,9.6,14.5,12.05
2024-10-16,371418,9.7,15.3,12.5
2024-10-17,365921,9.2,15.0,12.1
2024-10-18,359360,12.0,19.3,15.65
2024-10-19,334870,12.9,21.4,17.15
2024-10-20,330021,14.1,24.4,19.25
2024-10-21,363870,17.1,27.6,22.35
2024-10-22,373493,18.7,27.5,23.1
2024-10-23,376031,17.5,25.1,21.3
2024-10-24,366182,16.1,20.5,18.3
2024-10-25,361117,11.7,17.9,14.799999999999999
2024-10-26,337178,13.3,18.1,15.700000000000001
2024-10-27,340857,9.4,14.6,12.0
2024-10-28,369182,9.1,16.0,12.55
2024-10-29,380778,12.6,17.3,14.95
2024-10-30,369942,17.1,25.7,21.4
2024-10-31,376387,19.7,28.0,23.85
2024-11-01,380282,20.8,26.4,23.6
2024-11-02,345239,12.0,15.7,13.85
2024-11-03,358226,7.3,13.0,10.15
2024-11-04,385333,8.9,14.1,11.5
2024-11-05,371794,15.4,22.3,18.85
2024-11-06,386179,20.7,26.7,23.7
2024-11-07,378476,17.9,22.8,20.35
2024-11-08,367491,13.3,20.4,16.85
2024-11-09,344838,8.5,12.8,10.65
2024-11-10,355474,8.5,14.2,11.35
2024-11-11,374033,15.6,20.8,18.2
2024-11-12,377863,9.5,11.9,10.7
2024-11-13,387730,4.9,8.9,6.9
2024-11-14,400435,4.5,7.6,6.05
2024-11-15,386291,8.1,14.5,11.3
2024-11-16,354835,10.4,16.2,13.3
2024-11-17,353747,11.1,17.8,14.45
2024-11-18,371605,12.2,17.7,14.95
2024-11-19,376740,10.6,14.5,12.55
2024-11-20,378483,11.6,15.7,13.649999999999999
2024-11-21,394330,8.4,12.0,10.2
2024-11-22,406854,3.3,4.7,4.0
2024-11-23,374705,5.5,8.6,7.05
2024-11-24,368594,7.9,10.7,9.3
2024-11-25,386591,6.5,10.6,8.55
2024-11-26,395848,10.5,14.6,12.55
2024-11-27,389193,5.7,10.1,7.9
2024-11-28,380960,6.6,11.5,9.05
2024-11-29,387608,3.7,7.6,5.65
2024-11-30,398752,0.1,3.3,1.7
2024-12-01,412709,-1.3,2.5,0.6
2024-12-02,439637,-0.7,3.7,1.5
2024-12-03,440665,0.6,4.9,2.75
2024-12-04,447651,-0.0,3.6,1.8
2024-12-05,445660,2.0,4.4,3.2
2024-12-06,452742,-1.3,-0.1,-0.7000000000000001
2024-12-07,426283,0.4,4.4,2.4000000000000004
2024-12-08,403297,5.4,11.1,8.25
2024-12-09,424459,5.3,10.2,7.75
2024-12-10,415010,7.9,10.8,9.350000000000001
2024-12-11,412993,12.7,15.9,14.3
2024-12-12,433378,1.4,4.9,3.1500000000000004
2024-12-13,453408,-2.6,0.0,-1.3
2024-12-14,434485,-2.9,0.4,-1.25
2024-12-15,432459,-1.4,2.8,0.7
2024-12-16,434083,5.2,9.3,7.25
2024-12-17,406974,10.6,14.5,12.55
2024-12-18,413074,6.1,9.7,7.8999999999999995
2024-12-19,425504,4.2,6.5,5.35
2024-12-20,450901,0.7,2.3,1.5
2024-12-21,454146,-2.9,0.1,-1.4
2024-12-22,478530,-9.3,-7.2,-8.25
2024-12-23,499812,-10.4,-4.2,-7.300000000000001
2024-12-24,452742,-1.9,1.2,-0.35
2024-12-25,421329,-3.1,-0.1,-1.6
2024-12-26,452405,-5.2,-0.5,-2.85
2024-12-27,446691,-4.1,1.8,-1.15
2024-12-28,407169,3.8,7.0,5.4
2024-12-29,384030,9.3,15.9,12.600000000000001
2024-12-30,389721,11.2,12.8,12.0
2024-12-31,387803,6.0,9.5,7.75
